noisy_path,clean_path,snr_db
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00180.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00180.wav,2.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00181.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00181.wav,2.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00182.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00182.wav,-1.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00183.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00183.wav,-0.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00184.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00184.wav,11.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00185.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00185.wav,-5.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00186.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00186.wav,-5.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00187.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00187.wav,-8.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00188.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00188.wav,-5.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00189.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00189.wav,6.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00190.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00190.wav,-7.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00191.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00191.wav,-6.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00192.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00192.wav,-4.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00193.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00193.wav,12.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00194.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00194.wav,10.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00195.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00195.wav,-1.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00196.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00196.wav,-3.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00197.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00197.wav,13.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00198.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00198.wav,3.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00199.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00199.wav,14.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00200.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00200.wav,-5.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00201.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00201.wav,2.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00202.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00202.wav,-5.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00203.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00203.wav,13.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00204.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00204.wav,5.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00205.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00205.wav,2.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00206.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00206.wav,14.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00207.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00207.wav,9.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00208.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00208.wav,9.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00209.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00209.wav,3.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00210.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00210.wav,2.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00211.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00211.wav,-2.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00212.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00212.wav,0.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00213.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00213.wav,6.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00214.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00214.wav,-3.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00215.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00215.wav,-8.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00216.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00216.wav,-2.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00217.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00217.wav,13.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00218.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00218.wav,-0.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00219.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00219.wav,-4.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00220.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00220.wav,-2.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00221.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00221.wav,-0.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00222.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00222.wav,2.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00223.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00223.wav,10.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00224.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00224.wav,-9.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00225.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00225.wav,3.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00226.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00226.wav,10.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00227.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00227.wav,7.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00228.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00228.wav,4.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00229.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00229.wav,13.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00230.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00230.wav,7.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00231.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00231.wav,-2.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00232.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00232.wav,-3.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00233.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00233.wav,-0.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00234.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00234.wav,-0.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00235.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00235.wav,5.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00236.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00236.wav,-8.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00237.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00237.wav,4.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00238.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00238.wav,-4.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00239.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00239.wav,-9.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00240.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00240.wav,-1.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00241.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00241.wav,-8.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00242.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00242.wav,-8.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00243.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00243.wav,-2.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00244.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00244.wav,11.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00245.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00245.wav,12.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00246.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00246.wav,-4.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00247.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00247.wav,9.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00248.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00248.wav,7.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00249.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00249.wav,-6.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00250.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00250.wav,8.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00251.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00251.wav,-7.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00252.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00252.wav,5.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00253.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00253.wav,-5.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00254.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00254.wav,2.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00255.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00255.wav,8.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00256.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00256.wav,-2.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00257.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00257.wav,-9.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00258.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00258.wav,-4.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00259.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00259.wav,-4.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00260.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00260.wav,-3.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00261.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00261.wav,11.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00262.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00262.wav,-7.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00263.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00263.wav,-2.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00264.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00264.wav,-2.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00265.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00265.wav,13.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00266.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00266.wav,-6.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00267.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00267.wav,-0.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00268.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00268.wav,-2.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00269.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00269.wav,2.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00270.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00270.wav,12.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00271.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00271.wav,-3.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00272.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00272.wav,12.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00273.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00273.wav,0.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00274.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00274.wav,12.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00275.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00275.wav,3.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00276.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00276.wav,-2.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00277.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00277.wav,0.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00278.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00278.wav,0.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00279.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00279.wav,10.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00280.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00280.wav,0.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00281.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00281.wav,12.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00282.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00282.wav,6.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00283.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00283.wav,-9.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00284.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00284.wav,11.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00285.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00285.wav,-6.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00286.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00286.wav,-6.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00287.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00287.wav,13.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00288.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00288.wav,-8.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00289.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00289.wav,11.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00290.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00290.wav,10.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00291.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00291.wav,8.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00292.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00292.wav,0.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00293.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00293.wav,-4.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00294.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00294.wav,2.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00295.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00295.wav,-2.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00296.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00296.wav,0.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00297.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00297.wav,12.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00298.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00298.wav,8.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00299.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00299.wav,8.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00300.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00300.wav,8.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00301.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00301.wav,-0.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00302.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00302.wav,9.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00303.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00303.wav,13.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00304.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00304.wav,-2.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00305.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00305.wav,13.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00306.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00306.wav,2.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00307.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00307.wav,4.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00308.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00308.wav,9.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00309.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00309.wav,7.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00310.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00310.wav,1.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00311.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00311.wav,11.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00312.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00312.wav,-7.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00313.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00313.wav,-8.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00314.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00314.wav,8.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00315.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00315.wav,-3.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00316.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00316.wav,8.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00317.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00317.wav,8.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00318.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00318.wav,2.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00319.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00319.wav,3.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00320.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00320.wav,-9.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00321.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00321.wav,-3.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00322.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00322.wav,-2.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00323.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00323.wav,2.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_00324.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_00324.wav,7.6
